Datetime,LandAverageTemperatureUncertainty,UpperBounds,LowerBounds,month,year,Average_Temperature
1882-03-01,0.498,5.537999999999999,4.542,3,1882,5.04
1882-04-01,0.369,8.059999999999999,7.321999999999999,4,1882,7.690999999999999
1882-05-01,0.337,11.225,10.550999999999998,5,1882,10.888
1882-06-01,0.298,13.103,12.507,6,1882,12.805
1882-07-01,0.334,14.081,13.413,7,1882,13.747
1882-08-01,0.433,14.136,13.27,8,1882,13.703
1882-09-01,0.287,12.023,11.448999999999998,9,1882,11.736
1882-10-01,0.327,8.772,8.118,10,1882,8.445
1882-11-01,0.359,5.425,4.707,11,1882,5.066
1882-12-01,0.404,2.609,1.8010000000000002,12,1882,2.205
1883-01-01,0.53,1.99,0.9300000000000002,1,1883,1.4600000000000002
1883-02-01,0.498,2.354,1.358,2,1883,1.856
1883-03-01,0.421,5.349999999999999,4.507999999999998,3,1883,4.928999999999999
1883-04-01,0.424,8.114999999999998,7.266999999999999,4,1883,7.690999999999999
1883-05-01,0.354,11.186,10.478000000000002,5,1883,10.832
1883-06-01,0.294,13.595999999999998,13.008,6,1883,13.302
1883-07-01,0.355,14.366,13.656,7,1883,14.011
1883-08-01,0.34,13.564,12.884,8,1883,13.224
1883-09-01,0.327,11.67,11.015999999999998,9,1883,11.343
1883-10-01,0.249,9.157999999999998,8.659999999999998,10,1883,8.908999999999997
1883-11-01,0.293,5.1979999999999995,4.612,11,1883,4.905
1883-12-01,0.363,3.6239999999999997,2.898,12,1883,3.261
1884-01-01,0.472,2.592,1.648,1,1884,2.12
1884-02-01,0.486,2.96,1.988,2,1884,2.474
1884-03-01,0.476,4.368,3.4160000000000004,3,1884,3.892
1884-04-01,0.311,7.496999999999999,6.874999999999999,4,1884,7.185999999999999
1884-05-01,0.353,10.550999999999998,9.845,5,1884,10.198
1884-06-01,0.382,12.909,12.145,6,1884,12.527000000000001
1884-07-01,0.375,13.997,13.247,7,1884,13.622
1884-08-01,0.41,13.667,12.847000000000001,8,1884,13.257
1884-09-01,0.392,11.627,10.843,9,1884,11.235
1884-10-01,0.307,8.888,8.274,10,1884,8.581
1884-11-01,0.383,5.547000000000001,4.781000000000001,11,1884,5.164
1884-12-01,0.408,3.4360000000000004,2.62,12,1884,3.028
1885-01-01,0.664,1.6669999999999998,0.33899999999999986,1,1885,1.003
1885-02-01,0.578,2.821,1.6650000000000005,2,1885,2.2430000000000003
1885-03-01,0.381,5.003,4.2410000000000005,3,1885,4.622
1885-04-01,0.398,7.733999999999997,6.937999999999999,4,1885,7.3359999999999985
1885-05-01,0.391,10.958,10.176,5,1885,10.567
1885-06-01,0.304,13.02,12.412,6,1885,12.716
1885-07-01,0.369,14.341,13.603,7,1885,13.972000000000001
1885-08-01,0.445,13.796,12.906,8,1885,13.351
1885-09-01,0.365,11.8,11.07,9,1885,11.435
1885-10-01,0.34700000000000003,9.068999999999999,8.375000000000002,10,1885,8.722000000000001
1885-11-01,0.377,5.8020000000000005,5.048,11,1885,5.425
1885-12-01,0.481,4.125,3.1630000000000003,12,1885,3.6439999999999997
1886-01-01,0.545,1.981,0.8909999999999999,1,1886,1.436
1886-02-01,0.453,2.246,1.3400000000000003,2,1886,1.793
1886-03-01,0.34600000000000003,4.6080000000000005,3.916,3,1886,4.2620000000000005
1886-04-01,0.299,8.208,7.6099999999999985,4,1886,7.909
1886-05-01,0.468,11.252,10.315999999999999,5,1886,10.784
1886-06-01,0.318,13.107000000000001,12.470999999999998,6,1886,12.789000000000001
1886-07-01,0.354,14.58,13.872000000000002,7,1886,14.225999999999999
1886-08-01,0.369,13.692,12.954,8,1886,13.323
1886-09-01,0.32299999999999995,11.923,11.277000000000001,9,1886,11.6
1886-10-01,0.355,8.959,8.248999999999999,10,1886,8.604
1886-11-01,0.353,5.579,4.873,11,1886,5.226
1886-12-01,0.449,3.951,3.053,12,1886,3.502
1887-01-01,0.568,1.392,0.2560000000000001,1,1887,0.8240000000000001
1887-02-01,0.464,2.518,1.5900000000000003,2,1887,2.0540000000000003
1887-03-01,0.433,4.9849999999999985,4.119,3,1887,4.552
1887-04-01,0.333,8.122,7.455999999999999,4,1887,7.789
1887-05-01,0.396,11.235999999999999,10.444,5,1887,10.84
1887-06-01,0.327,13.217,12.562999999999999,6,1887,12.89
1887-07-01,0.343,14.364,13.677999999999999,7,1887,14.020999999999999
1887-08-01,0.358,13.455,12.739,8,1887,13.097000000000001
1887-09-01,0.378,12.085,11.329,9,1887,11.707
1887-10-01,0.263,9.001,8.475,10,1887,8.738
1887-11-01,0.382,5.974,5.210000000000001,11,1887,5.5920000000000005
1887-12-01,0.46,3.335,2.415,12,1887,2.875
1888-01-01,0.375,2.083,1.3330000000000002,1,1888,1.7080000000000002
1888-02-01,0.456,2.495,1.5830000000000002,2,1888,2.039
1888-03-01,0.401,4.7010000000000005,3.8989999999999996,3,1888,4.3
1888-04-01,0.429,8.274,7.415999999999999,4,1888,7.845
1888-05-01,0.389,11.009,10.231,5,1888,10.62
1888-06-01,0.395,13.316,12.526,6,1888,12.921
1888-07-01,0.321,14.562999999999999,13.921,7,1888,14.242
1888-08-01,0.436,13.947000000000001,13.075,8,1888,13.511
1888-09-01,0.344,12.029000000000002,11.341,9,1888,11.685
1888-10-01,0.28600000000000003,9.487,8.915000000000003,10,1888,9.201
1888-11-01,0.361,6.153000000000001,5.431000000000003,11,1888,5.7920000000000025
1888-12-01,0.396,3.6180000000000003,2.826,12,1888,3.222
1889-01-01,0.458,2.22,1.3039999999999998,1,1889,1.7619999999999998
1889-02-01,0.399,3.8080000000000003,3.01,2,1889,3.409
1889-03-01,0.419,5.718,4.880000000000001,3,1889,5.2989999999999995
1889-04-01,0.332,8.921,8.256999999999998,4,1889,8.588999999999999
1889-05-01,0.3720000000000001,11.614,10.87,5,1889,11.242
1889-06-01,0.275,13.562999999999999,13.013,6,1889,13.288
1889-07-01,0.327,14.552,13.898,7,1889,14.225
1889-08-01,0.383,13.887,13.120999999999999,8,1889,13.504000000000001
1889-09-01,0.339,11.886,11.208,9,1889,11.547
1889-10-01,0.282,9.147,8.583,10,1889,8.865
1889-11-01,0.44,5.439000000000001,4.559,11,1889,4.9990000000000006
1889-12-01,0.412,3.511,2.687,12,1889,3.099
1890-01-01,0.401,2.237,1.435,1,1890,1.8359999999999999
1890-02-01,0.373,2.889,2.1430000000000002,2,1890,2.516
1890-03-01,0.377,4.587,3.833,3,1890,4.21
1890-04-01,0.35700000000000004,8.095999999999998,7.381999999999999,4,1890,7.738999999999999
1890-05-01,0.373,10.837,10.091,5,1890,10.464
1890-06-01,0.35200000000000004,13.224,12.52,6,1890,12.872
1890-07-01,0.354,14.388,13.68,7,1890,14.034
1890-08-01,0.35200000000000004,13.618,12.913999999999998,8,1890,13.265999999999998
1890-09-01,0.324,11.87,11.222000000000001,9,1890,11.546
1890-10-01,0.238,9.416,8.94,10,1890,9.178
1890-11-01,0.273,5.303,4.7570000000000014,11,1890,5.03
1890-12-01,0.342,3.3110000000000004,2.627,12,1890,2.969
1891-01-01,0.35100000000000003,2.0290000000000004,1.3270000000000002,1,1891,1.6780000000000002
1891-02-01,0.398,2.278,1.482,2,1891,1.88
1891-03-01,0.331,5.086,4.424,3,1891,4.755
1891-04-01,0.284,7.9019999999999975,7.333999999999999,4,1891,7.6179999999999986
1891-05-01,0.388,11.173,10.397,5,1891,10.785
1891-06-01,0.253,13.140999999999998,12.635,6,1891,12.888
1891-07-01,0.338,14.268,13.592,7,1891,13.93
1891-08-01,0.365,13.860999999999999,13.130999999999998,8,1891,13.495999999999999
1891-09-01,0.264,12.027000000000001,11.499,9,1891,11.763
1891-10-01,0.281,9.003000000000002,8.441,10,1891,8.722000000000001
1891-11-01,0.353,5.468,4.7620000000000005,11,1891,5.115
1891-12-01,0.418,4.02,3.184,12,1891,3.602
1892-01-01,0.399,2.417,1.6189999999999998,1,1892,2.0180000000000002
1892-02-01,0.326,3.131,2.479,2,1892,2.805
1892-03-01,0.39,4.752,3.972,3,1892,4.362
1892-04-01,0.301,7.862999999999999,7.2609999999999975,4,1892,7.5619999999999985
1892-05-01,0.36,10.982000000000001,10.262,5,1892,10.622
1892-06-01,0.279,13.542,12.984000000000002,6,1892,13.263
1892-07-01,0.328,14.218,13.562,7,1892,13.89
1892-08-01,0.353,13.773,13.067,8,1892,13.42
1892-09-01,0.26,12.024000000000001,11.504000000000001,9,1892,11.764000000000001
1892-10-01,0.268,9.558,9.021999999999998,10,1892,9.29
1892-11-01,0.331,5.19,4.5280000000000005,11,1892,4.859
1892-12-01,0.471,3.406,2.464,12,1892,2.935
1893-01-01,0.488,0.988,0.012000000000000009,1,1893,0.5
1893-02-01,0.365,2.019,1.2890000000000001,2,1893,1.6540000000000001
1893-03-01,0.4,5.379,4.579,3,1893,4.979
1893-04-01,0.294,8.288,7.7,4,1893,7.994
1893-05-01,0.365,11.112,10.382,5,1893,10.747
1893-06-01,0.287,13.338,12.763999999999998,6,1893,13.050999999999998
1893-07-01,0.339,14.657,13.979000000000001,7,1893,14.318
1893-08-01,0.3670000000000001,13.821000000000002,13.087,8,1893,13.454
1893-09-01,0.295,12.062000000000001,11.472000000000001,9,1893,11.767000000000001
1893-10-01,0.263,9.423,8.897,10,1893,9.16
1893-11-01,0.281,6.183,5.621,11,1893,5.902
1893-12-01,0.399,3.554,2.7560000000000002,12,1893,3.155
1894-01-01,0.3720000000000001,2.063,1.3189999999999995,1,1894,1.6909999999999998
1894-02-01,0.354,3.2769999999999997,2.569,2,1894,2.923
1894-03-01,0.398,5.516,4.7200000000000015,3,1894,5.118
1894-04-01,0.355,8.017999999999999,7.307999999999998,4,1894,7.6629999999999985
1894-05-01,0.293,11.237,10.651000000000002,5,1894,10.944
1894-06-01,0.276,13.134,12.582,6,1894,12.858
1894-07-01,0.311,14.315,13.693,7,1894,14.004000000000001
1894-08-01,0.364,13.852,13.124,8,1894,13.488
1894-09-01,0.279,11.858999999999998,11.300999999999998,9,1894,11.579999999999998
1894-10-01,0.223,9.347999999999999,8.902000000000001,10,1894,9.125
1894-11-01,0.282,5.687,5.122999999999999,11,1894,5.405
1894-12-01,0.3,3.4330000000000003,2.833,12,1894,3.133
1895-01-01,0.28,1.5750000000000002,1.015,1,1895,1.2950000000000002
1895-02-01,0.329,2.329,1.671,2,1895,2.0
1895-03-01,0.318,5.007,4.371,3,1895,4.689
1895-04-01,0.285,8.532,7.962000000000001,4,1895,8.247
1895-05-01,0.321,11.187999999999999,10.546,5,1895,10.867
1895-06-01,0.266,13.324000000000002,12.792,6,1895,13.058
1895-07-01,0.312,14.365,13.741,7,1895,14.052999999999999
1895-08-01,0.36,13.849,13.129,8,1895,13.489
1895-09-01,0.294,12.037,11.449000000000002,9,1895,11.743
1895-10-01,0.224,9.341,8.892999999999999,10,1895,9.117
1895-11-01,0.268,6.0120000000000005,5.476,11,1895,5.744
1895-12-01,0.334,3.7960000000000003,3.128,12,1895,3.462
1896-01-01,0.392,2.6830000000000003,1.899,1,1896,2.291
1896-02-01,0.28800000000000003,2.995,2.419,2,1896,2.707
1896-03-01,0.302,4.581,3.977,3,1896,4.279
1896-04-01,0.34700000000000003,7.6770000000000005,6.982999999999999,4,1896,7.329999999999999
1896-05-01,0.339,11.232000000000001,10.553999999999998,5,1896,10.893
1896-06-01,0.267,13.570999999999998,13.037,6,1896,13.303999999999998
1896-07-01,0.328,14.561,13.905,7,1896,14.232999999999999
1896-08-01,0.369,13.993,13.255,8,1896,13.624
1896-09-01,0.277,12.100999999999999,11.547000000000002,9,1896,11.824000000000002
1896-10-01,0.229,9.645,9.187,10,1896,9.416
1896-11-01,0.29600000000000004,5.662000000000001,5.07,11,1896,5.3660000000000005
1896-12-01,0.272,3.584,3.04,12,1896,3.312
1897-01-01,0.36,2.253,1.5330000000000001,1,1897,1.893
1897-02-01,0.281,2.7100000000000004,2.148,2,1897,2.4290000000000003
1897-03-01,0.29,4.635,4.055,3,1897,4.345
1897-04-01,0.277,8.554999999999998,8.001,4,1897,8.277999999999999
1897-05-01,0.306,11.683,11.071000000000002,5,1897,11.377
1897-06-01,0.355,13.674,12.964,6,1897,13.319
1897-07-01,0.37,14.68,13.94,7,1897,14.31
1897-08-01,0.392,14.06,13.276,8,1897,13.668
1897-09-01,0.254,12.179,11.671,9,1897,11.925
1897-10-01,0.251,9.448,8.946,10,1897,9.197000000000001
1897-11-01,0.349,5.957000000000002,5.2589999999999995,11,1897,5.6080000000000005
1897-12-01,0.281,3.4520000000000004,2.89,12,1897,3.1710000000000003
1898-01-01,0.31,3.0469999999999997,2.427,1,1898,2.737
1898-02-01,0.314,2.668,2.04,2,1898,2.354
1898-03-01,0.271,4.022,3.4800000000000004,3,1898,3.751
1898-04-01,0.337,8.244,7.5699999999999985,4,1898,7.906999999999999
1898-05-01,0.306,11.140999999999998,10.529000000000002,5,1898,10.835
1898-06-01,0.421,13.816,12.974,6,1898,13.395
1898-07-01,0.3670000000000001,14.505,13.771,7,1898,14.138
1898-08-01,0.414,13.993,13.165,8,1898,13.579
1898-09-01,0.322,12.074999999999998,11.431,9,1898,11.752999999999998
1898-10-01,0.247,9.075,8.581,10,1898,8.828
1898-11-01,0.274,5.726000000000001,5.178000000000001,11,1898,5.452000000000001
1898-12-01,0.325,3.7319999999999998,3.082,12,1898,3.407
1899-01-01,0.326,2.841,2.189,1,1899,2.515
1899-02-01,0.42,2.8,1.96,2,1899,2.38
1899-03-01,0.293,4.9110000000000005,4.325,3,1899,4.618
1899-04-01,0.345,8.626,7.935999999999999,4,1899,8.280999999999999
1899-05-01,0.31,11.333,10.713,5,1899,11.023
1899-06-01,0.29,13.146,12.565999999999999,6,1899,12.856
1899-07-01,0.333,14.492,13.825999999999999,7,1899,14.159
1899-08-01,0.394,14.171,13.383,8,1899,13.777000000000001
1899-09-01,0.282,12.409999999999998,11.845999999999998,9,1899,12.127999999999998
1899-10-01,0.252,9.661,9.156999999999998,10,1899,9.409
1899-11-01,0.31,6.915,6.295000000000001,11,1899,6.605
1899-12-01,0.342,3.347,2.6630000000000003,12,1899,3.005
1900-01-01,0.276,1.7369999999999999,1.185,1,1900,1.4609999999999999
1900-02-01,0.416,3.514,2.6820000000000004,2,1900,3.0980000000000003
1900-03-01,0.261,5.753000000000001,5.231000000000001,3,1900,5.492000000000001
1900-04-01,0.292,8.514999999999999,7.930999999999999,4,1900,8.222999999999999
1900-05-01,0.35700000000000004,11.742,11.027999999999999,5,1900,11.385
1900-06-01,0.282,13.575,13.011,6,1900,13.293
1900-07-01,0.345,14.515999999999998,13.826,7,1900,14.171
1900-08-01,0.383,14.199000000000002,13.433000000000002,8,1900,13.815999999999999
1900-09-01,0.293,12.248,11.662,9,1900,11.955
1900-10-01,0.255,9.921,9.411,10,1900,9.666
1900-11-01,0.276,6.079999999999997,5.527999999999999,11,1900,5.803999999999999
1900-12-01,0.341,3.9960000000000004,3.314,12,1900,3.655
1901-01-01,0.29100000000000004,2.4819999999999998,1.9000000000000004,1,1901,2.1910000000000003
1901-02-01,0.418,3.51,2.674,2,1901,3.092
1901-03-01,0.251,5.9220000000000015,5.42,3,1901,5.671
1901-04-01,0.326,8.847999999999999,8.196,4,1901,8.522
1901-05-01,0.339,11.517000000000001,10.839,5,1901,11.178
1901-06-01,0.28300000000000003,13.706,13.14,6,1901,13.423
1901-07-01,0.35,14.689,13.989,7,1901,14.339
1901-08-01,0.343,14.132,13.446,8,1901,13.789000000000001
1901-09-01,0.305,12.289,11.679000000000002,9,1901,11.984000000000002
1901-10-01,0.239,9.242,8.764,10,1901,9.003
1901-11-01,0.263,6.239,5.712999999999999,11,1901,5.976
1901-12-01,0.267,3.602,3.068,12,1901,3.335
1902-01-01,0.256,2.9400000000000004,2.428,1,1902,2.6839999999999997
1902-02-01,0.354,3.96,3.252,2,1902,3.6060000000000003
1902-03-01,0.228,5.111000000000001,4.655,3,1902,4.883
1902-04-01,0.321,8.277000000000001,7.634999999999999,4,1902,7.955999999999999
1902-05-01,0.341,11.233999999999998,10.552,5,1902,10.893
1902-06-01,0.264,13.478,12.95,6,1902,13.214
1902-07-01,0.35600000000000004,14.587,13.875,7,1902,14.231
1902-08-01,0.35700000000000004,13.956,13.242,8,1902,13.599
1902-09-01,0.289,12.088,11.51,9,1902,11.799000000000001
1902-10-01,0.21,9.011,8.591000000000001,10,1902,8.801
1902-11-01,0.267,5.541,5.007,11,1902,5.274
1902-12-01,0.27,2.983,2.443,12,1902,2.713
1903-01-01,0.224,2.7380000000000004,2.29,1,1903,2.514
1903-02-01,0.247,3.802,3.3080000000000003,2,1903,3.555
1903-03-01,0.212,5.142,4.718,3,1903,4.93
1903-04-01,0.292,8.123999999999999,7.539999999999999,4,1903,7.831999999999999
1903-05-01,0.305,11.099,10.489,5,1903,10.794
1903-06-01,0.268,13.154000000000002,12.618,6,1903,12.886
1903-07-01,0.366,14.357999999999999,13.626,7,1903,13.992
1903-08-01,0.377,13.789,13.035,8,1903,13.412
1903-09-01,0.36,11.861,11.140999999999998,9,1903,11.501
1903-10-01,0.202,9.014000000000003,8.610000000000003,10,1903,8.812000000000003
1903-11-01,0.268,5.784,5.247999999999999,11,1903,5.516
1903-12-01,0.359,3.2569999999999997,2.539,12,1903,2.898
1904-01-01,0.387,2.024,1.2499999999999998,1,1904,1.6369999999999998
1904-02-01,0.348,2.645,1.9490000000000005,2,1904,2.2969999999999997
1904-03-01,0.268,4.774,4.238,3,1904,4.506
1904-04-01,0.284,7.967999999999997,7.399999999999998,4,1904,7.683999999999997
1904-05-01,0.287,11.127,10.553,5,1904,10.84
1904-06-01,0.248,13.262,12.765999999999998,6,1904,13.014000000000001
1904-07-01,0.29600000000000004,14.132,13.54,7,1904,13.835999999999999
1904-08-01,0.327,13.786,13.132,8,1904,13.459000000000001
1904-09-01,0.265,11.646,11.115999999999998,9,1904,11.380999999999998
1904-10-01,0.212,9.045,8.621,10,1904,8.833
1904-11-01,0.224,6.4540000000000015,6.006,11,1904,6.23
1904-12-01,0.29100000000000004,3.665,3.083,12,1904,3.374
1905-01-01,0.345,2.5989999999999998,1.909,1,1905,2.254
1905-02-01,0.303,2.23,1.624,2,1905,1.927
1905-03-01,0.235,4.87,4.4,3,1905,4.635
1905-04-01,0.255,8.01,7.499999999999999,4,1905,7.754999999999999
1905-05-01,0.28,11.262,10.702,5,1905,10.982000000000001
1905-06-01,0.264,13.376,12.847999999999999,6,1905,13.112
1905-07-01,0.307,14.384,13.77,7,1905,14.077
1905-08-01,0.327,13.905,13.251,8,1905,13.578
1905-09-01,0.252,12.056,11.551999999999998,9,1905,11.803999999999998
1905-10-01,0.239,9.28,8.802,10,1905,9.041
1905-11-01,0.282,6.465,5.901,11,1905,6.183
1905-12-01,0.256,3.61,3.0980000000000003,12,1905,3.3539999999999996
1906-01-01,0.313,2.381,1.755,1,1906,2.068
1906-02-01,0.32299999999999995,2.6239999999999997,1.978,2,1906,2.301
1906-03-01,0.2,5.066000000000002,4.666,3,1906,4.8660000000000005
1906-04-01,0.242,8.867999999999997,8.384,4,1906,8.626
1906-05-01,0.29,11.529999999999998,10.95,5,1906,11.239999999999998
1906-06-01,0.289,13.623,13.045,6,1906,13.334000000000001
1906-07-01,0.32299999999999995,14.445,13.799000000000001,7,1906,14.122
1906-08-01,0.34,14.030999999999999,13.350999999999999,8,1906,13.690999999999999
1906-09-01,0.237,12.009,11.534999999999998,9,1906,11.771999999999998
1906-10-01,0.182,9.449,9.085,10,1906,9.267000000000001
1906-11-01,0.192,5.6930000000000005,5.309,11,1906,5.501
1906-12-01,0.368,4.129,3.393,12,1906,3.761
1907-01-01,0.274,2.072,1.524,1,1907,1.798
1907-02-01,0.268,2.385,1.849,2,1907,2.117
1907-03-01,0.209,4.784,4.3660000000000005,3,1907,4.575
1907-04-01,0.263,7.8420000000000005,7.316,4,1907,7.579
1907-05-01,0.28,10.655,10.095,5,1907,10.375
1907-06-01,0.267,12.996,12.462,6,1907,12.729000000000001
1907-07-01,0.307,14.075999999999999,13.462,7,1907,13.769
1907-08-01,0.326,13.687999999999999,13.036,8,1907,13.362
1907-09-01,0.243,11.908,11.422,9,1907,11.665
1907-10-01,0.191,9.425,9.043,10,1907,9.234
1907-11-01,0.207,5.4140000000000015,5.000000000000002,11,1907,5.207000000000002
1907-12-01,0.251,3.2070000000000003,2.7050000000000005,12,1907,2.9560000000000004
1908-01-01,0.252,2.556,2.0520000000000005,1,1908,2.3040000000000003
1908-02-01,0.269,3.0380000000000003,2.5,2,1908,2.7689999999999997
1908-03-01,0.317,4.453,3.819,3,1908,4.136
1908-04-01,0.295,8.126999999999999,7.536999999999999,4,1908,7.831999999999999
1908-05-01,0.285,11.425999999999998,10.855999999999998,5,1908,11.140999999999998
1908-06-01,0.248,13.541,13.045,6,1908,13.293
1908-07-01,0.303,14.500000000000002,13.894,7,1908,14.197
1908-08-01,0.336,13.712,13.04,8,1908,13.376
1908-09-01,0.252,12.229,11.725,9,1908,11.977
1908-10-01,0.209,9.074,8.656,10,1908,8.865
1908-11-01,0.221,5.492999999999999,5.051,11,1908,5.272
1908-12-01,0.31,3.381,2.761,12,1908,3.071
1909-01-01,0.314,1.709,1.081,1,1909,1.395
1909-02-01,0.273,2.9790000000000005,2.4330000000000003,2,1909,2.7060000000000004
1909-03-01,0.249,4.838,4.340000000000002,3,1909,4.5889999999999995
1909-04-01,0.269,7.803,7.265,4,1909,7.534
1909-05-01,0.3,10.911,10.310999999999998,5,1909,10.611
1909-06-01,0.232,13.194,12.73,6,1909,12.962
1909-07-01,0.299,14.359000000000002,13.761,7,1909,14.06
1909-08-01,0.319,14.071000000000002,13.433,8,1909,13.752
1909-09-01,0.237,12.116,11.642000000000001,9,1909,11.879000000000001
1909-10-01,0.17800000000000002,9.37,9.014,10,1909,9.192
1909-11-01,0.205,6.4410000000000025,6.0310000000000015,11,1909,6.2360000000000015
1909-12-01,0.278,3.5010000000000003,2.9450000000000003,12,1909,3.2230000000000003
1910-01-01,0.24,2.5730000000000004,2.093,1,1910,2.333
1910-02-01,0.273,3.052,2.506,2,1910,2.779
1910-03-01,0.213,4.819,4.393,3,1910,4.606
1910-04-01,0.252,8.357000000000001,7.852999999999999,4,1910,8.104999999999999
1910-05-01,0.31,11.315,10.695,5,1910,11.005
1910-06-01,0.232,13.383,12.919,6,1910,13.151
1910-07-01,0.322,14.600999999999999,13.957000000000004,7,1910,14.279000000000002
1910-08-01,0.321,13.998,13.356,8,1910,13.677
1910-09-01,0.243,11.976,11.489999999999998,9,1910,11.733
1910-10-01,0.203,9.209,8.802999999999999,10,1910,9.006
1910-11-01,0.223,5.541,5.095,11,1910,5.318
1910-12-01,0.289,2.9730000000000003,2.395,12,1910,2.6839999999999997
1911-01-01,0.33,1.99,1.3299999999999998,1,1911,1.66
1911-02-01,0.214,2.6670000000000003,2.2390000000000003,2,1911,2.4530000000000003
1911-03-01,0.199,4.546,4.1480000000000015,3,1911,4.3469999999999995
1911-04-01,0.248,8.237999999999998,7.741999999999997,4,1911,7.989999999999997
1911-05-01,0.279,11.107999999999999,10.55,5,1911,10.829
1911-06-01,0.231,13.24,12.777999999999999,6,1911,13.009
1911-07-01,0.292,14.374,13.79,7,1911,14.082
1911-08-01,0.329,13.828,13.17,8,1911,13.499
1911-09-01,0.233,11.870999999999999,11.405,9,1911,11.638
1911-10-01,0.193,9.456,9.07,10,1911,9.263
1911-11-01,0.184,6.1480000000000015,5.78,11,1911,5.9639999999999995
1911-12-01,0.242,3.6319999999999997,3.148,12,1911,3.39
1912-01-01,0.309,2.7110000000000003,2.093,1,1912,2.4019999999999997
1912-02-01,0.251,3.605,3.103,2,1912,3.3539999999999996
1912-03-01,0.226,4.582,4.13,3,1912,4.356
1912-04-01,0.262,8.491,7.966999999999999,4,1912,8.229
1912-05-01,0.308,11.562000000000001,10.946,5,1912,11.254000000000001
1912-06-01,0.25,13.685,13.185,6,1912,13.435
1912-07-01,0.293,14.015999999999998,13.43,7,1912,13.722999999999999
1912-08-01,0.318,13.370999999999999,12.735,8,1912,13.052999999999999
1912-09-01,0.252,11.474,10.97,9,1912,11.222000000000001
1912-10-01,0.201,8.568,8.165999999999999,10,1912,8.366999999999999
1912-11-01,0.188,5.709,5.332999999999999,11,1912,5.521
1912-12-01,0.243,3.312,2.826,12,1912,3.069
1913-01-01,0.295,2.378,1.7880000000000005,1,1913,2.083
1913-02-01,0.295,2.6710000000000003,2.081,2,1913,2.376
1913-03-01,0.219,4.7360000000000015,4.298,3,1913,4.5169999999999995
1913-04-01,0.246,8.269,7.776999999999999,4,1913,8.023
1913-05-01,0.28800000000000003,11.033,10.457,5,1913,10.745
1913-06-01,0.266,13.270999999999999,12.739,6,1913,13.005
1913-07-01,0.298,14.435,13.839,7,1913,14.137
1913-08-01,0.325,14.049000000000001,13.399,8,1913,13.724
1913-09-01,0.237,11.995999999999999,11.522,9,1913,11.759
1913-10-01,0.194,9.271,8.883,10,1913,9.077
1913-11-01,0.213,6.237,5.811,11,1913,6.024
1913-12-01,0.271,4.374,3.832,12,1913,4.103
1914-01-01,0.307,3.683,3.0690000000000004,1,1914,3.3760000000000003
1914-02-01,0.225,3.4250000000000003,2.975,2,1914,3.2
1914-03-01,0.221,5.162999999999999,4.721,3,1914,4.942
1914-04-01,0.244,8.341999999999999,7.853999999999999,4,1914,8.097999999999999
1914-05-01,0.284,11.569,11.000999999999998,5,1914,11.284999999999998
1914-06-01,0.233,13.729000000000001,13.262999999999998,6,1914,13.496
1914-07-01,0.307,14.605,13.991,7,1914,14.298
1914-08-01,0.318,14.048,13.412,8,1914,13.73
1914-09-01,0.23,12.145,11.685,9,1914,11.915
1914-10-01,0.183,9.57,9.204,10,1914,9.387
1914-11-01,0.195,5.9540000000000015,5.564,11,1914,5.7589999999999995
1914-12-01,0.276,3.876,3.324,12,1914,3.6
1915-01-01,0.246,2.545,2.053,1,1915,2.299
1915-02-01,0.261,3.526,3.0039999999999996,2,1915,3.265
1915-03-01,0.209,5.3519999999999985,4.934,3,1915,5.143
1915-04-01,0.251,8.956,8.454,4,1915,8.705
1915-05-01,0.28600000000000003,11.779000000000002,11.207,5,1915,11.493
1915-06-01,0.249,13.549,13.050999999999998,6,1915,13.3
1915-07-01,0.295,14.738,14.148,7,1915,14.443
1915-08-01,0.326,14.095999999999998,13.444,8,1915,13.77
1915-09-01,0.259,12.126,11.607999999999999,9,1915,11.867
1915-10-01,0.19,9.174,8.794,10,1915,8.984
1915-11-01,0.185,6.401,6.0310000000000015,11,1915,6.216
1915-12-01,0.197,3.83,3.4360000000000004,12,1915,3.633
1916-01-01,0.242,2.858,2.374,1,1916,2.616
1916-02-01,0.264,3.221,2.693,2,1916,2.957
1916-03-01,0.307,5.1530000000000005,4.539,3,1916,4.846
1916-04-01,0.257,8.303999999999998,7.789999999999999,4,1916,8.046999999999999
1916-05-01,0.294,11.265999999999998,10.678,5,1916,10.972000000000001
1916-06-01,0.232,13.174000000000001,12.71,6,1916,12.942
1916-07-01,0.301,14.353,13.751,7,1916,14.052
1916-08-01,0.32299999999999995,13.902999999999999,13.257,8,1916,13.58
1916-09-01,0.247,11.973,11.479000000000001,9,1916,11.726
1916-10-01,0.218,9.271,8.834999999999997,10,1916,9.053
1916-11-01,0.214,5.8100000000000005,5.382000000000001,11,1916,5.596
1916-12-01,0.226,2.542,2.09,12,1916,2.316
1917-01-01,0.252,2.385,1.881,1,1917,2.133
1917-02-01,0.314,2.674,2.046,2,1917,2.36
1917-03-01,0.231,4.718999999999999,4.2570000000000014,3,1917,4.488
1917-04-01,0.272,8.126999999999999,7.5829999999999975,4,1917,7.854999999999999
1917-05-01,0.294,10.737,10.149,5,1917,10.443
1917-06-01,0.243,13.158,12.672,6,1917,12.915
