Datetime,month,Year,Decade_SMA,Global_Warming,Yearly_SMA_Solid_Fuel,Yearly_SMA_Gas_Fuel,Yearly_SMA_Cement,Yearly_SMA_Gas_Flaring,Yearly_SMA_Per_Capita,Yearly_SMA_Liquid_Fuel,Yearly_SMA_CarbonTotal,Average_Temps
1913-03-01,3,1913,8.162366666666651,0,849.25,8.0,0.0,0.0,0.0,38.0,895.0,4.5169999999999995
1913-04-01,4,1913,8.163958333333321,0,854.3333333333335,8.0,0.0,0.0,0.0,38.333333333333336,900.3333333333335,8.023
1913-05-01,5,1913,8.163549999999987,0,859.4166666666665,8.0,0.0,0.0,0.0,38.66666666666666,905.6666666666665,10.745
1913-06-01,6,1913,8.164541666666652,0,864.5,8.0,0.0,0.0,0.0,39.0,911.0,13.005
1913-07-01,7,1913,8.165749999999987,0,869.5833333333335,8.0,0.0,0.0,0.0,39.333333333333336,916.3333333333335,14.137
1913-08-01,8,1913,8.168349999999986,0,874.6666666666665,8.0,0.0,0.0,0.0,39.66666666666666,921.6666666666665,13.724
1913-09-01,9,1913,8.170499999999986,0,879.75,8.0,0.0,0.0,0.0,40.0,927.0,11.759
1913-10-01,10,1913,8.172708333333322,0,884.8333333333335,8.0,0.0,0.0,0.0,40.333333333333336,932.3333333333335,9.077
1913-11-01,11,1913,8.176941666666655,0,889.9166666666665,8.0,0.0,0.0,0.0,40.66666666666666,937.6666666666665,6.024
1913-12-01,12,1913,8.186983333333322,0,895.0,8.0,0.0,0.0,0.0,41.0,943.0,4.103
1914-01-01,1,1914,8.201474999999986,0,887.0833333333335,8.0,0.0,0.0,0.0,41.083333333333336,935.25,3.3760000000000003
1914-02-01,2,1914,8.208999999999987,0,879.1666666666665,8.0,0.0,0.0,0.0,41.16666666666666,927.5,3.2
1914-03-01,3,1914,8.212633333333322,0,871.25,8.0,0.0,0.0,0.0,41.25,919.75,4.942
1914-04-01,4,1914,8.216083333333321,0,863.3333333333335,8.0,0.0,0.0,0.0,41.333333333333336,912.0,8.097999999999999
1914-05-01,5,1914,8.219791666666655,0,855.4166666666665,8.0,0.0,0.0,0.0,41.41666666666666,904.25,11.284999999999998
1914-06-01,6,1914,8.22380833333332,0,847.5,8.0,0.0,0.0,0.0,41.5,896.5,13.496
1914-07-01,7,1914,8.22765833333332,0,839.5833333333335,8.0,0.0,0.0,0.0,41.583333333333336,888.75,14.298
1914-08-01,8,1914,8.229916666666655,0,831.6666666666665,8.0,0.0,0.0,0.0,41.66666666666666,881.0,13.73
1914-09-01,9,1914,8.234366666666654,0,823.75,8.0,0.0,0.0,0.0,41.75,873.25,11.915
1914-10-01,10,1914,8.238983333333321,0,815.8333333333335,8.0,0.0,0.0,0.0,41.833333333333336,865.5,9.387
1914-11-01,11,1914,8.235058333333322,0,807.9166666666665,8.0,0.0,0.0,0.0,41.91666666666666,857.75,5.7589999999999995
1914-12-01,12,1914,8.236941666666656,0,800.0,8.0,0.0,0.0,0.0,42.0,850.0,3.6
1915-01-01,1,1915,8.237316666666652,0,798.6666666666665,8.083333333333334,0.0,0.0,0.0,42.25,849.0,2.299
1915-02-01,2,1915,8.248466666666655,0,797.3333333333335,8.166666666666666,0.0,0.0,0.0,42.5,848.0,3.265
1915-03-01,3,1915,8.252699999999987,0,796.0,8.25,0.0,0.0,0.0,42.75,847.0,5.143
1915-04-01,4,1915,8.260616666666655,0,794.6666666666665,8.333333333333334,0.0,0.0,0.0,43.0,846.0,8.705
1915-05-01,5,1915,8.264874999999991,0,793.3333333333335,8.416666666666666,0.0,0.0,0.0,43.25,845.0,11.493
1915-06-01,6,1915,8.266441666666656,0,792.0,8.5,0.0,0.0,0.0,43.5,844.0,13.3
1915-07-01,7,1915,8.269491666666656,0,790.6666666666665,8.583333333333334,0.0,0.0,0.0,43.75,843.0,14.443
1915-08-01,8,1915,8.271091666666656,0,789.3333333333335,8.666666666666666,0.0,0.0,0.0,44.0,842.0,13.77
1915-09-01,9,1915,8.271616666666656,0,788.0,8.75,0.0,0.0,0.0,44.25,841.0,11.867
1915-10-01,10,1915,8.271141666666656,0,786.6666666666665,8.833333333333334,0.0,0.0,0.0,44.5,840.0,8.984
1915-11-01,11,1915,8.271416666666656,0,785.3333333333335,8.916666666666666,0.0,0.0,0.0,44.75,839.0,6.216
1915-12-01,12,1915,8.273741666666655,0,784.0,9.0,0.0,0.0,0.0,45.0,838.0,3.633
1916-01-01,1,1916,8.278308333333321,0,788.8333333333335,9.083333333333334,0.0,0.0,0.0,45.25,843.25,2.616
1916-02-01,2,1916,8.283774999999986,0,793.6666666666665,9.166666666666666,0.0,0.0,0.0,45.5,848.5,2.957
1916-03-01,3,1916,8.283608333333321,0,798.5,9.25,0.0,0.0,0.0,45.75,853.75,4.846
1916-04-01,4,1916,8.278783333333323,0,803.3333333333335,9.333333333333334,0.0,0.0,0.0,46.0,859.0,8.046999999999999
1916-05-01,5,1916,8.27654999999999,0,808.1666666666665,9.416666666666666,0.0,0.0,0.0,46.25,864.25,10.972000000000001
1916-06-01,6,1916,8.273283333333321,0,813.0,9.5,0.0,0.0,0.0,46.5,869.5,12.942
1916-07-01,7,1916,8.27269999999999,0,817.8333333333335,9.583333333333334,0.0,0.0,0.0,46.75,874.75,14.052
1916-08-01,8,1916,8.271774999999991,0,822.6666666666665,9.666666666666666,0.0,0.0,0.0,47.0,880.0,13.58
1916-09-01,9,1916,8.271391666666657,0,827.5,9.75,0.0,0.0,0.0,47.25,885.25,11.726
1916-10-01,10,1916,8.269608333333322,0,832.3333333333335,9.833333333333334,0.0,0.0,0.0,47.5,890.5,9.053
1916-11-01,11,1916,8.27039999999999,0,837.1666666666665,9.916666666666666,0.0,0.0,0.0,47.75,895.75,5.596
1916-12-01,12,1916,8.258358333333321,0,842.0,10.0,0.0,0.0,0.0,48.0,901.0,2.316
1917-01-01,1,1917,8.26114999999999,0,846.0833333333335,10.083333333333334,0.0,0.0,0.0,48.5,905.5,2.133
1917-02-01,2,1917,8.263174999999991,0,850.1666666666665,10.166666666666666,0.0,0.0,0.0,49.0,910.0,2.36
1917-03-01,3,1917,8.26244999999999,0,854.25,10.25,0.0,0.0,0.0,49.5,914.5,4.488
1917-04-01,4,1917,8.26474999999999,0,858.3333333333335,10.333333333333334,0.0,0.0,0.0,50.0,919.0,7.854999999999999
1917-05-01,5,1917,8.265316666666656,0,862.4166666666665,10.416666666666666,0.0,0.0,0.0,50.5,923.5,10.443
1917-06-01,6,1917,8.266866666666656,0,866.5,10.5,0.0,0.0,0.0,51.0,928.0,12.915
1917-07-01,7,1917,8.27094999999999,0,870.5833333333335,10.583333333333334,0.0,0.0,0.0,51.5,932.5,14.259
1917-08-01,8,1917,8.271858333333324,0,874.6666666666665,10.666666666666666,0.0,0.0,0.0,52.0,937.0,13.470999999999998
1917-09-01,9,1917,8.272524999999991,0,878.75,10.75,0.0,0.0,0.0,52.5,941.5,11.745
1917-10-01,10,1917,8.26677499999999,0,882.8333333333335,10.833333333333336,0.0,0.0,0.0,53.0,946.0,8.544
1917-11-01,11,1917,8.271883333333324,0,886.9166666666665,10.916666666666664,0.0,0.0,0.0,53.5,950.5,5.82
1917-12-01,12,1917,8.26597499999999,0,891.0,11.0,0.0,0.0,0.0,54.0,955.0,2.247
1918-01-01,1,1918,8.262891666666656,0,889.5,10.916666666666664,0.0,0.0,0.0,53.91666666666666,953.4166666666665,1.934
1918-02-01,2,1918,8.260274999999991,0,888.0,10.833333333333336,0.0,0.0,0.0,53.83333333333334,951.8333333333335,2.455
1918-03-01,3,1918,8.265899999999991,0,886.5,10.75,0.0,0.0,0.0,53.75,950.25,4.811
1918-04-01,4,1918,8.264333333333324,0,885.0,10.666666666666666,0.0,0.0,0.0,53.66666666666666,948.6666666666665,7.643999999999999
1918-05-01,5,1918,8.259324999999992,0,883.5,10.583333333333334,0.0,0.0,0.0,53.58333333333334,947.0833333333335,10.54
1918-06-01,6,1918,8.256116666666657,0,882.0,10.5,0.0,0.0,0.0,53.5,945.5,12.908
1918-07-01,7,1918,8.254491666666656,0,880.5,10.416666666666666,0.0,0.0,0.0,53.41666666666666,943.9166666666665,14.002
1918-08-01,8,1918,8.254949999999992,0,879.0,10.333333333333334,0.0,0.0,0.0,53.33333333333334,942.3333333333335,13.431
1918-09-01,9,1918,8.254149999999992,0,877.5,10.25,0.0,0.0,0.0,53.25,940.75,11.880999999999998
1918-10-01,10,1918,8.258883333333324,0,876.0,10.166666666666666,0.0,0.0,0.0,53.16666666666666,939.1666666666665,9.433
1918-11-01,11,1918,8.262308333333324,0,874.5,10.083333333333334,0.0,0.0,0.0,53.08333333333334,937.5833333333335,5.683
1918-12-01,12,1918,8.26044999999999,0,873.0,10.0,0.0,0.0,0.0,53.0,936.0,2.8480000000000003
1919-01-01,1,1919,8.267024999999991,0,861.5,10.0,0.0,0.0,0.0,53.66666666666666,925.1666666666665,2.184
1919-02-01,2,1919,8.268241666666658,0,850.0,10.0,0.0,0.0,0.0,54.33333333333334,914.3333333333335,2.852
1919-03-01,3,1919,8.269524999999991,0,838.5,10.0,0.0,0.0,0.0,55.0,903.5,4.743
1919-04-01,4,1919,8.277466666666657,0,827.0,10.0,0.0,0.0,0.0,55.66666666666666,892.6666666666665,8.487
1919-05-01,5,1919,8.280449999999991,0,815.5,10.0,0.0,0.0,0.0,56.33333333333334,881.8333333333335,10.969000000000001
1919-06-01,6,1919,8.282666666666657,0,804.0,10.0,0.0,0.0,0.0,57.0,871.0,13.228
1919-07-01,7,1919,8.28444999999999,0,792.5,10.0,0.0,0.0,0.0,57.66666666666666,860.1666666666665,14.274
1919-08-01,8,1919,8.284733333333325,0,781.0,10.0,0.0,0.0,0.0,58.33333333333334,849.3333333333335,13.786
1919-09-01,9,1919,8.285658333333322,0,769.5,10.0,0.0,0.0,0.0,59.0,838.5,11.989999999999998
1919-10-01,10,1919,8.287066666666657,0,758.0,10.0,0.0,0.0,0.0,59.66666666666666,827.6666666666665,9.361
1919-11-01,11,1919,8.280841666666657,0,746.5,10.0,0.0,0.0,0.0,60.33333333333334,816.8333333333335,5.489
1919-12-01,12,1919,8.280849999999992,0,735.0,10.0,0.0,0.0,0.0,61.0,806.0,3.224
1920-01-01,1,1920,8.285083333333327,0,744.0,10.083333333333334,0.0,0.0,0.0,62.41666666666666,816.5,2.841
1920-02-01,2,1920,8.284883333333324,0,753.0,10.166666666666666,0.0,0.0,0.0,63.83333333333334,827.0,2.755
1920-03-01,3,1920,8.290058333333327,0,762.0,10.25,0.0,0.0,0.0,65.25,837.5,5.227
1920-04-01,4,1920,8.291624999999991,0,771.0,10.333333333333334,0.0,0.0,0.0,66.66666666666667,848.0,8.293
1920-05-01,5,1920,8.292674999999992,0,780.0,10.416666666666666,0.0,0.0,0.0,68.08333333333333,858.5,11.130999999999998
1920-06-01,6,1920,8.292291666666657,0,789.0,10.5,0.0,0.0,0.0,69.5,869.0,13.105
1920-07-01,7,1920,8.292008333333325,0,798.0,10.583333333333334,0.0,0.0,0.0,70.91666666666667,879.5,14.245
1920-08-01,8,1920,8.292183333333325,0,807.0,10.666666666666666,0.0,0.0,0.0,72.33333333333333,890.0,13.698
1920-09-01,9,1920,8.292691666666661,0,816.0,10.75,0.0,0.0,0.0,73.75,900.5,11.794
1920-10-01,10,1920,8.292816666666656,0,825.0,10.833333333333336,0.0,0.0,0.0,75.16666666666667,911.0,9.021
1920-11-01,11,1920,8.294883333333326,0,834.0,10.916666666666664,0.0,0.0,0.0,76.58333333333333,921.5,5.566
1920-12-01,12,1920,8.294424999999991,0,843.0,11.0,0.0,0.0,0.0,78.0,932.0,2.6289999999999996
1921-01-01,1,1921,8.305424999999993,0,831.8333333333335,10.916666666666664,0.0,0.0,0.0,78.5,921.25,2.98
1921-02-01,2,1921,8.311024999999994,0,820.6666666666665,10.833333333333336,0.0,0.0,0.0,79.0,910.5,3.125
1921-03-01,3,1921,8.31714166666666,0,809.5,10.75,0.0,0.0,0.0,79.5,899.75,5.081
1921-04-01,4,1921,8.319924999999992,0,798.3333333333335,10.666666666666666,0.0,0.0,0.0,80.0,889.0,8.324
1921-05-01,5,1921,8.32339166666666,0,787.1666666666665,10.583333333333334,0.0,0.0,0.0,80.5,878.25,11.245
1921-06-01,6,1921,8.326983333333327,0,776.0,10.5,0.0,0.0,0.0,81.0,867.5,13.44
1921-07-01,7,1921,8.329933333333326,0,764.8333333333335,10.416666666666666,0.0,0.0,0.0,81.5,856.75,14.436
1921-08-01,8,1921,8.330449999999994,0,753.6666666666665,10.333333333333334,0.0,0.0,0.0,82.0,846.0,13.561
1921-09-01,9,1921,8.332374999999994,0,742.5,10.25,0.0,0.0,0.0,82.5,835.25,11.869000000000002
1921-10-01,10,1921,8.332383333333327,0,731.3333333333335,10.166666666666666,0.0,0.0,0.0,83.0,824.5,9.264
1921-11-01,11,1921,8.331549999999995,0,720.1666666666665,10.083333333333334,0.0,0.0,0.0,83.5,813.75,5.864
1921-12-01,12,1921,8.333824999999994,0,709.0,10.0,0.0,0.0,0.0,84.0,803.0,3.6630000000000003
1922-01-01,1,1922,8.331724999999992,0,711.5833333333335,10.083333333333334,0.0,0.0,0.0,84.83333333333333,806.5,2.15
1922-02-01,2,1922,8.323574999999991,0,714.1666666666665,10.166666666666666,0.0,0.0,0.0,85.66666666666667,810.0,2.376
1922-03-01,3,1922,8.330241666666659,0,716.75,10.25,0.0,0.0,0.0,86.5,813.5,5.1560000000000015
1922-04-01,4,1922,8.331499999999991,0,719.3333333333335,10.333333333333334,0.0,0.0,0.0,87.33333333333331,817.0,8.379999999999999
1922-05-01,5,1922,8.330191666666659,0,721.9166666666665,10.416666666666666,0.0,0.0,0.0,88.16666666666669,820.5,11.097000000000001
1922-06-01,6,1922,8.329324999999992,0,724.5,10.5,0.0,0.0,0.0,89.0,824.0,13.331
1922-07-01,7,1922,8.33394999999999,0,727.0833333333335,10.583333333333334,0.0,0.0,0.0,89.83333333333331,827.5,14.277999999999999
1922-08-01,8,1922,8.338374999999992,0,729.6666666666665,10.666666666666666,0.0,0.0,0.0,90.66666666666669,831.0,13.584000000000001
1922-09-01,9,1922,8.342983333333327,0,732.25,10.75,0.0,0.0,0.0,91.5,834.5,11.775
1922-10-01,10,1922,8.348724999999991,0,734.8333333333335,10.833333333333336,0.0,0.0,0.0,92.33333333333331,838.0,9.056000000000001
1922-11-01,11,1922,8.353099999999994,0,737.4166666666665,10.916666666666664,0.0,0.0,0.0,93.16666666666669,841.5,6.046
1922-12-01,12,1922,8.358083333333326,0,740.0,11.0,0.0,0.0,0.0,94.0,845.0,3.667
1923-01-01,1,1923,8.361449999999994,0,748.75,11.25,0.0,0.0,0.0,95.41666666666669,855.4166666666665,2.487
1923-02-01,2,1923,8.363008333333326,0,757.5,11.5,0.0,0.0,0.0,96.83333333333331,865.8333333333335,2.563
1923-03-01,3,1923,8.36591666666666,0,766.25,11.75,0.0,0.0,0.0,98.25,876.25,4.8660000000000005
1923-04-01,4,1923,8.363633333333327,0,775.0,12.0,0.0,0.0,0.0,99.66666666666669,886.6666666666665,7.749
1923-05-01,5,1923,8.364499999999994,0,783.75,12.25,0.0,0.0,0.0,101.08333333333331,897.0833333333335,10.848999999999998
1923-06-01,6,1923,8.366924999999995,0,792.5,12.5,0.0,0.0,0.0,102.5,907.5,13.296
1923-07-01,7,1923,8.365649999999995,0,801.25,12.75,0.0,0.0,0.0,103.91666666666669,917.9166666666665,13.984000000000002
1923-08-01,8,1923,8.364708333333331,0,810.0,13.0,0.0,0.0,0.0,105.33333333333331,928.3333333333335,13.610999999999999
1923-09-01,9,1923,8.365741666666661,0,818.75,13.25,0.0,0.0,0.0,106.75,938.75,11.883
1923-10-01,10,1923,8.369433333333326,0,827.5,13.5,0.0,0.0,0.0,108.16666666666669,949.1666666666665,9.52
1923-11-01,11,1923,8.372383333333326,1,836.25,13.75,0.0,0.0,0.0,109.58333333333331,959.5833333333335,6.377999999999999
1923-12-01,12,1923,8.370524999999995,0,845.0,14.0,0.0,0.0,0.0,111.0,970.0,3.88
1924-01-01,1,1924,8.36188333333333,0,844.25,14.166666666666664,0.0,0.0,0.0,110.91666666666669,969.4166666666665,2.339
1924-02-01,2,1924,8.35928333333333,0,843.5,14.333333333333336,0.0,0.0,0.0,110.83333333333331,968.8333333333335,2.888
1924-03-01,3,1924,8.362699999999998,0,842.75,14.5,0.0,0.0,0.0,110.75,968.25,5.352
1924-04-01,4,1924,8.36163333333333,0,842.0,14.666666666666664,0.0,0.0,0.0,110.66666666666669,967.6666666666665,7.97
1924-05-01,5,1924,8.360824999999998,0,841.25,14.833333333333336,0.0,0.0,0.0,110.58333333333331,967.0833333333335,11.188
1924-06-01,6,1924,8.359541666666663,0,840.5,15.0,0.0,0.0,0.0,110.5,966.5,13.342
1924-07-01,7,1924,8.359591666666663,0,839.75,15.166666666666664,0.0,0.0,0.0,110.41666666666669,965.9166666666665,14.304
1924-08-01,8,1924,8.35895833333333,0,839.0,15.333333333333336,0.0,0.0,0.0,110.33333333333331,965.3333333333335,13.654000000000002
1924-09-01,9,1924,8.35930833333333,0,838.25,15.5,0.0,0.0,0.0,110.25,964.75,11.957
1924-10-01,10,1924,8.357774999999998,0,837.5,15.666666666666664,0.0,0.0,0.0,110.16666666666669,964.1666666666665,9.203
1924-11-01,11,1924,8.363116666666663,0,836.75,15.833333333333336,0.0,0.0,0.0,110.08333333333331,963.5833333333335,6.4
1924-12-01,12,1924,8.36215833333333,0,836.0,16.0,0.0,0.0,0.0,110.0,963.0,3.485
1925-01-01,1,1925,8.361899999999997,0,836.5,16.083333333333332,0.0,0.0,0.0,110.5,964.0,2.268
1925-02-01,2,1925,8.357199999999997,0,837.0,16.166666666666668,0.0,0.0,0.0,111.0,965.0,2.701
1925-03-01,3,1925,8.357058333333331,0,837.5,16.25,0.0,0.0,0.0,111.5,966.0,5.126
1925-04-01,4,1925,8.354866666666663,0,838.0,16.333333333333332,0.0,0.0,0.0,112.0,967.0,8.442
1925-05-01,5,1925,8.351083333333326,0,838.5,16.416666666666668,0.0,0.0,0.0,112.5,968.0,11.039000000000001
1925-06-01,6,1925,8.349324999999997,0,839.0,16.5,0.0,0.0,0.0,113.0,969.0,13.089
1925-07-01,7,1925,8.34618333333333,0,839.5,16.583333333333332,0.0,0.0,0.0,113.5,970.0,14.065999999999999
1925-08-01,8,1925,8.346174999999997,0,840.0,16.666666666666668,0.0,0.0,0.0,114.0,971.0,13.769
1925-09-01,9,1925,8.347108333333331,0,840.5,16.75,0.0,0.0,0.0,114.5,972.0,11.979000000000001
1925-10-01,10,1925,8.348874999999998,0,841.0,16.833333333333332,0.0,0.0,0.0,115.0,973.0,9.196
1925-11-01,11,1925,8.34990833333333,0,841.5,16.916666666666668,0.0,0.0,0.0,115.5,974.0,6.34
1925-12-01,12,1925,8.35628333333333,0,842.0,17.0,0.0,0.0,0.0,116.0,975.0,4.398
1926-01-01,1,1926,8.36325833333333,0,842.3333333333335,17.166666666666668,0.0,0.0,0.0,116.25,975.6666666666665,3.4530000000000003
1926-02-01,2,1926,8.369591666666663,0,842.6666666666665,17.333333333333332,0.0,0.0,0.0,116.5,976.3333333333335,3.717
1926-03-01,3,1926,8.377799999999997,1,843.0,17.5,0.0,0.0,0.0,116.75,977.0,5.831
1926-04-01,4,1926,8.379016666666663,1,843.3333333333335,17.666666666666668,0.0,0.0,0.0,117.0,977.6666666666665,8.193
1926-05-01,5,1926,8.378674999999998,1,843.6666666666665,17.833333333333332,0.0,0.0,0.0,117.25,978.3333333333335,10.931
1926-06-01,6,1926,8.38153333333333,1,844.0,18.0,0.0,0.0,0.0,117.5,979.0,13.285
1926-07-01,7,1926,8.382499999999997,1,844.3333333333335,18.166666666666668,0.0,0.0,0.0,117.75,979.6666666666665,14.168
1926-08-01,8,1926,8.384974999999995,1,844.6666666666665,18.33333333333333,0.0,0.0,0.0,118.0,980.3333333333335,13.877
1926-09-01,9,1926,8.38788333333333,1,845.0,18.5,0.0,0.0,0.0,118.25,981.0,12.075
1926-10-01,10,1926,8.392024999999997,1,845.3333333333335,18.666666666666668,0.0,0.0,0.0,118.5,981.6666666666665,9.55
1926-11-01,11,1926,8.397891666666663,1,845.6666666666665,18.83333333333333,0.0,0.0,0.0,118.75,982.3333333333335,6.3
1926-12-01,12,1926,8.406641666666662,1,846.0,19.0,0.0,0.0,0.0,119.0,983.0,3.366
1927-01-01,1,1927,8.408633333333329,1,850.9166666666665,19.166666666666668,0.0,0.0,0.0,120.41666666666669,989.5833333333335,2.372
1927-02-01,2,1927,8.414291666666662,1,855.8333333333335,19.33333333333333,0.0,0.0,0.0,121.83333333333331,996.1666666666665,3.0389999999999997
1927-03-01,3,1927,8.41579166666666,1,860.75,19.5,0.0,0.0,0.0,123.25,1002.75,4.668
1927-04-01,4,1927,8.41729166666666,1,865.6666666666665,19.666666666666668,0.0,0.0,0.0,124.66666666666669,1009.3333333333335,8.035
1927-05-01,5,1927,8.422799999999992,1,870.5833333333335,19.83333333333333,0.0,0.0,0.0,126.08333333333331,1015.9166666666665,11.104000000000001
1927-06-01,6,1927,8.425774999999994,1,875.5,20.0,0.0,0.0,0.0,127.5,1022.5,13.271999999999998
1927-07-01,7,1927,8.42630833333333,1,880.4166666666665,20.166666666666668,0.0,0.0,0.0,128.91666666666666,1029.0833333333333,14.323
1927-08-01,8,1927,8.428199999999997,1,885.3333333333335,20.33333333333333,0.0,0.0,0.0,130.33333333333334,1035.6666666666667,13.698
1927-09-01,9,1927,8.432441666666664,1,890.25,20.5,0.0,0.0,0.0,131.75,1042.25,12.254000000000001
1927-10-01,10,1927,8.443633333333329,1,895.1666666666665,20.666666666666668,0.0,0.0,0.0,133.16666666666666,1048.8333333333333,9.887
1927-11-01,11,1927,8.448016666666662,1,900.0833333333335,20.83333333333333,0.0,0.0,0.0,134.58333333333334,1055.4166666666667,6.346
1927-12-01,12,1927,8.456516666666664,1,905.0,21.0,0.0,0.0,0.0,136.0,1062.0,3.267
1928-01-01,1,1928,8.46578333333333,1,903.75,21.166666666666668,0.8333333333333334,0.0,0.0,136.58333333333334,1062.25,3.0460000000000003
1928-02-01,2,1928,8.473099999999997,1,902.5,21.33333333333333,1.6666666666666667,0.0,0.0,137.16666666666666,1062.5,3.333
1928-03-01,3,1928,8.474333333333329,1,901.25,21.5,2.5,0.0,0.0,137.75,1062.75,4.959
1928-04-01,4,1928,8.47933333333333,1,900.0,21.66666666666667,3.333333333333333,0.0,0.0,138.33333333333334,1063.0,8.244
1928-05-01,5,1928,8.484574999999998,1,898.75,21.83333333333333,4.166666666666667,0.0,0.0,138.91666666666666,1063.25,11.169
1928-06-01,6,1928,8.486283333333331,1,897.5,22.0,5.0,0.0,0.0,139.5,1063.5,13.113
1928-07-01,7,1928,8.488849999999998,1,896.25,22.16666666666667,5.833333333333332,0.0,0.0,140.08333333333334,1063.75,14.31
1928-08-01,8,1928,8.49098333333333,1,895.0,22.33333333333333,6.666666666666668,0.0,0.0,140.66666666666666,1064.0,13.687000000000001
1928-09-01,9,1928,8.492224999999998,1,893.75,22.5,7.5,0.0,0.0,141.25,1064.25,12.03
1928-10-01,10,1928,8.492666666666663,1,892.5,22.66666666666667,8.333333333333334,0.0,0.0,141.83333333333334,1064.5,9.486
1928-11-01,11,1928,8.498108333333331,1,891.25,22.83333333333333,9.166666666666666,0.0,0.0,142.41666666666666,1064.75,6.336
1928-12-01,12,1928,8.506649999999999,1,890.0,23.0,10.0,0.0,0.0,143.0,1065.0,3.873
1929-01-01,1,1929,8.505566666666665,1,894.75,23.41666666666667,10.0,0.0,0.0,144.41666666666666,1071.6666666666667,2.0540000000000003
1929-02-01,2,1929,8.499899999999998,1,899.5,23.83333333333333,10.0,0.0,0.0,145.83333333333334,1078.3333333333333,2.172
1929-03-01,3,1929,8.502866666666664,1,904.25,24.25,10.0,0.0,0.0,147.25,1085.0,5.099
1929-04-01,4,1929,8.499591666666664,1,909.0,24.66666666666667,10.0,0.0,0.0,148.66666666666666,1091.6666666666667,8.094
1929-05-01,5,1929,8.499141666666665,1,913.75,25.08333333333333,10.0,0.0,0.0,150.08333333333334,1098.3333333333333,10.915
1929-06-01,6,1929,8.496641666666665,1,918.5,25.5,10.0,0.0,0.0,151.5,1105.0,12.928
1929-07-01,7,1929,8.493999999999998,1,923.25,25.91666666666667,10.0,0.0,0.0,152.91666666666666,1111.6666666666667,13.957
1929-08-01,8,1929,8.493116666666666,1,928.0,26.33333333333333,10.0,0.0,0.0,154.33333333333334,1118.3333333333333,13.68
1929-09-01,9,1929,8.491591666666665,1,932.75,26.75,10.0,0.0,0.0,155.75,1125.0,11.807
1929-10-01,10,1929,8.492416666666665,1,937.5,27.16666666666667,10.0,0.0,0.0,157.16666666666666,1131.6666666666667,9.46
1929-11-01,11,1929,8.498108333333331,1,942.25,27.58333333333333,10.0,0.0,0.0,158.58333333333334,1138.3333333333333,6.1720000000000015
1929-12-01,12,1929,8.492666666666663,1,947.0,28.0,10.0,0.0,0.0,160.0,1145.0,2.571
1930-01-01,1,1930,8.488999999999997,1,939.9166666666665,28.0,10.0,0.0,0.0,159.33333333333334,1137.3333333333333,2.401
1930-02-01,2,1930,8.49230833333333,1,932.8333333333335,28.0,10.0,0.0,0.0,158.66666666666666,1129.6666666666667,3.1519999999999997
1930-03-01,3,1930,8.494441666666665,1,925.75,28.0,10.0,0.0,0.0,158.0,1122.0,5.483
1930-04-01,4,1930,8.493516666666663,1,918.6666666666665,28.0,10.0,0.0,0.0,157.33333333333334,1114.3333333333333,8.181999999999999
1930-05-01,5,1930,8.493299999999996,1,911.5833333333335,28.0,10.0,0.0,0.0,156.66666666666666,1106.6666666666667,11.105
1930-06-01,6,1930,8.495316666666664,1,904.5,28.0,10.0,0.0,0.0,156.0,1099.0,13.347000000000001
1930-07-01,7,1930,8.497149999999996,1,897.4166666666665,28.0,10.0,0.0,0.0,155.33333333333334,1091.3333333333333,14.465
1930-08-01,8,1930,8.499066666666662,1,890.3333333333335,28.0,10.0,0.0,0.0,154.66666666666666,1083.6666666666667,13.928
1930-09-01,9,1930,8.49973333333333,1,883.25,28.0,10.0,0.0,0.0,154.0,1076.0,11.874
1930-10-01,10,1930,8.50173333333333,1,876.1666666666665,28.0,10.0,0.0,0.0,153.33333333333334,1068.3333333333333,9.261000000000001
1930-11-01,11,1930,8.51013333333333,1,869.0833333333335,28.0,10.0,0.0,0.0,152.66666666666666,1060.6666666666667,6.574
1930-12-01,12,1930,8.520149999999996,1,862.0,28.0,10.0,0.0,0.0,152.0,1053.0,3.8310000000000004
1931-01-01,1,1931,8.518324999999997,1,853.4166666666665,27.75,9.833333333333334,0.0,0.0,151.58333333333334,1043.5833333333333,2.761
1931-02-01,2,1931,8.514849999999997,1,844.8333333333335,27.5,9.666666666666666,0.0,0.0,151.16666666666666,1034.1666666666667,2.708
1931-03-01,3,1931,8.51600833333333,1,836.25,27.25,9.5,0.0,0.0,150.75,1024.75,5.22
1931-04-01,4,1931,8.514666666666663,1,827.6666666666665,27.0,9.333333333333334,0.0,0.0,150.33333333333334,1015.3333333333335,8.163
1931-05-01,5,1931,8.512791666666665,1,819.0833333333335,26.75,9.166666666666666,0.0,0.0,149.91666666666666,1005.9166666666665,11.02
1931-06-01,6,1931,8.513899999999998,1,810.5,26.5,9.0,0.0,0.0,149.5,996.5,13.573
1931-07-01,7,1931,8.515066666666664,1,801.9166666666665,26.25,8.833333333333334,0.0,0.0,149.08333333333334,987.0833333333335,14.575999999999999
1931-08-01,8,1931,8.519724999999998,1,793.3333333333335,26.0,8.666666666666666,0.0,0.0,148.66666666666666,977.6666666666665,14.12
1931-09-01,9,1931,8.523174999999998,1,784.75,25.75,8.5,0.0,0.0,148.25,968.25,12.283
