Datetime,month,Year,Decade_SMA,Global_Warming,Yearly_SMA_Solid_Fuel,Yearly_SMA_Gas_Fuel,Yearly_SMA_Cement,Yearly_SMA_Gas_Flaring,Yearly_SMA_Per_Capita,Yearly_SMA_Liquid_Fuel,Yearly_SMA_CarbonTotal
1907-05-01,5,1907,8.29744166666666,1,709.1666666666666,5.0,0.0,0.0,0.0,25.083333333333332,739.0833333333334
1907-06-01,6,1907,8.292524999999994,1,715.0,5.0,0.0,0.0,0.0,25.5,745.5
1907-07-01,7,1907,8.28801666666666,1,720.8333333333334,5.0,0.0,0.0,0.0,25.916666666666668,751.9166666666666
1907-08-01,8,1907,8.285466666666661,1,726.6666666666666,5.0,0.0,0.0,0.0,26.333333333333332,758.3333333333334
1907-09-01,9,1907,8.283299999999992,1,732.5,5.0,0.0,0.0,0.0,26.75,764.75
1907-10-01,10,1907,8.283608333333326,1,738.3333333333334,5.0,0.0,0.0,0.0,27.166666666666668,771.1666666666666
1907-11-01,11,1907,8.28026666666666,1,744.1666666666666,5.0,0.0,0.0,0.0,27.583333333333332,777.5833333333334
1907-12-01,12,1907,8.278474999999995,1,750.0,5.0,0.0,0.0,0.0,28.0,784.0
1908-01-01,1,1908,8.27486666666666,1,747.0,5.0,0.0,0.0,0.0,28.166666666666668,781.1666666666666
1908-02-01,2,1908,8.278324999999992,1,744.0,5.0,0.0,0.0,0.0,28.333333333333332,778.3333333333334
1908-03-01,3,1908,8.281533333333327,1,741.0,5.0,0.0,0.0,0.0,28.5,775.5
1908-04-01,4,1908,8.280908333333327,1,738.0,5.0,0.0,0.0,0.0,28.666666666666668,772.6666666666666
1908-05-01,5,1908,8.283458333333327,1,735.0,5.0,0.0,0.0,0.0,28.833333333333332,769.8333333333334
1908-06-01,6,1908,8.282608333333327,1,732.0,5.0,0.0,0.0,0.0,29.0,767.0
1908-07-01,7,1908,8.283099999999994,1,729.0,5.0,0.0,0.0,0.0,29.166666666666668,764.1666666666666
1908-08-01,8,1908,8.281408333333326,1,726.0,5.0,0.0,0.0,0.0,29.333333333333332,761.3333333333334
1908-09-01,9,1908,8.28327499999999,1,723.0,5.0,0.0,0.0,0.0,29.5,758.5
1908-10-01,10,1908,8.283583333333327,1,720.0,5.0,0.0,0.0,0.0,29.666666666666668,755.6666666666666
1908-11-01,11,1908,8.282083333333327,1,717.0,5.0,0.0,0.0,0.0,29.833333333333332,752.8333333333334
1908-12-01,12,1908,8.279283333333327,1,714.0,5.0,0.0,0.0,0.0,30.0,750.0
1909-01-01,1,1909,8.26994999999999,1,716.75,5.083333333333333,0.0,0.0,0.0,30.166666666666668,752.9166666666666
1909-02-01,2,1909,8.27266666666666,1,719.5,5.166666666666667,0.0,0.0,0.0,30.333333333333332,755.8333333333334
1909-03-01,3,1909,8.272424999999991,1,722.25,5.25,0.0,0.0,0.0,30.5,758.75
1909-04-01,4,1909,8.266199999999994,1,725.0,5.333333333333333,0.0,0.0,0.0,30.666666666666668,761.6666666666666
1909-05-01,5,1909,8.26276666666666,1,727.75,5.416666666666667,0.0,0.0,0.0,30.833333333333332,764.5833333333334
1909-06-01,6,1909,8.263649999999991,1,730.5,5.5,0.0,0.0,0.0,31.0,767.5
1909-07-01,7,1909,8.262824999999994,1,733.25,5.583333333333333,0.0,0.0,0.0,31.166666666666668,770.4166666666666
1909-08-01,8,1909,8.262616666666661,1,736.0,5.666666666666667,0.0,0.0,0.0,31.333333333333332,773.3333333333334
1909-09-01,9,1909,8.26054166666666,1,738.75,5.75,0.0,0.0,0.0,31.5,776.25
1909-10-01,10,1909,8.258733333333327,1,741.5,5.833333333333333,0.0,0.0,0.0,31.666666666666668,779.1666666666666
1909-11-01,11,1909,8.255658333333326,1,744.25,5.916666666666667,0.0,0.0,0.0,31.833333333333332,782.0833333333334
1909-12-01,12,1909,8.257474999999992,1,747.0,6.0,0.0,0.0,0.0,32.0,785.0
1910-01-01,1,1910,8.264741666666659,1,749.5833333333334,6.083333333333333,0.0,0.0,0.0,32.166666666666664,787.8333333333334
1910-02-01,2,1910,8.262083333333326,1,752.1666666666666,6.166666666666667,0.0,0.0,0.0,32.333333333333336,790.6666666666666
1910-03-01,3,1910,8.25469999999999,1,754.75,6.25,0.0,0.0,0.0,32.5,793.5
1910-04-01,4,1910,8.253716666666659,1,757.3333333333334,6.333333333333333,0.0,0.0,0.0,32.666666666666664,796.3333333333334
1910-05-01,5,1910,8.250549999999992,1,759.9166666666666,6.416666666666667,0.0,0.0,0.0,32.833333333333336,799.1666666666666
1910-06-01,6,1910,8.249366666666656,1,762.5,6.5,0.0,0.0,0.0,33.0,802.0
1910-07-01,7,1910,8.250266666666656,1,765.0833333333334,6.583333333333333,0.0,0.0,0.0,33.166666666666664,804.8333333333334
1910-08-01,8,1910,8.249108333333325,1,767.6666666666666,6.666666666666667,0.0,0.0,0.0,33.333333333333336,807.6666666666666
1910-09-01,9,1910,8.247258333333324,1,770.25,6.75,0.0,0.0,0.0,33.5,810.5
1910-10-01,10,1910,8.241758333333324,1,772.8333333333334,6.833333333333333,0.0,0.0,0.0,33.666666666666664,813.3333333333334
1910-11-01,11,1910,8.237708333333321,1,775.4166666666666,6.916666666666667,0.0,0.0,0.0,33.833333333333336,816.1666666666666
1910-12-01,12,1910,8.229616666666656,1,778.0,7.0,0.0,0.0,0.0,34.0,819.0
1911-01-01,1,1911,8.225191666666657,1,779.1666666666666,7.0,0.0,0.0,0.0,34.166666666666664,820.4166666666666
1911-02-01,2,1911,8.219866666666658,1,780.3333333333334,7.0,0.0,0.0,0.0,34.333333333333336,821.8333333333334
1911-03-01,3,1911,8.208833333333322,1,781.5,7.0,0.0,0.0,0.0,34.5,823.25
1911-04-01,4,1911,8.204399999999987,1,782.6666666666666,7.0,0.0,0.0,0.0,34.666666666666664,824.6666666666666
1911-05-01,5,1911,8.201491666666655,1,783.8333333333334,7.0,0.0,0.0,0.0,34.833333333333336,826.0833333333334
1911-06-01,6,1911,8.198041666666656,1,785.0,7.0,0.0,0.0,0.0,35.0,827.5
1911-07-01,7,1911,8.195899999999988,1,786.1666666666666,7.0,0.0,0.0,0.0,35.166666666666664,828.9166666666666
1911-08-01,8,1911,8.193483333333322,1,787.3333333333334,7.0,0.0,0.0,0.0,35.333333333333336,830.3333333333334
1911-09-01,9,1911,8.190599999999987,1,788.5,7.0,0.0,0.0,0.0,35.5,831.75
1911-10-01,10,1911,8.192766666666655,1,789.6666666666666,7.0,0.0,0.0,0.0,35.666666666666664,833.1666666666666
1911-11-01,11,1911,8.192666666666655,1,790.8333333333334,7.0,0.0,0.0,0.0,35.833333333333336,834.5833333333334
1911-12-01,12,1911,8.193124999999986,1,792.0,7.0,0.0,0.0,0.0,36.0,836.0
1912-01-01,1,1912,8.19077499999999,1,795.5,7.083333333333333,0.0,0.0,0.0,36.083333333333336,839.5833333333334
1912-02-01,2,1912,8.188674999999991,1,799.0,7.166666666666667,0.0,0.0,0.0,36.166666666666664,843.1666666666666
1912-03-01,3,1912,8.184283333333322,1,802.5,7.25,0.0,0.0,0.0,36.25,846.75
1912-04-01,4,1912,8.186558333333322,1,806.0,7.333333333333333,0.0,0.0,0.0,36.333333333333336,850.3333333333334
1912-05-01,5,1912,8.189566666666655,1,809.5,7.416666666666667,0.0,0.0,0.0,36.416666666666664,853.9166666666666
1912-06-01,6,1912,8.191408333333321,1,813.0,7.5,0.0,0.0,0.0,36.5,857.5
1912-07-01,7,1912,8.187174999999987,1,816.5,7.583333333333333,0.0,0.0,0.0,36.583333333333336,861.0833333333334
1912-08-01,8,1912,8.182624999999987,1,820.0,7.666666666666667,0.0,0.0,0.0,36.666666666666664,864.6666666666666
1912-09-01,9,1912,8.177816666666653,1,823.5,7.75,0.0,0.0,0.0,36.75,868.25
1912-10-01,10,1912,8.174199999999987,1,827.0,7.833333333333333,0.0,0.0,0.0,36.833333333333336,871.8333333333334
1912-11-01,11,1912,8.176258333333319,1,830.5,7.916666666666667,0.0,0.0,0.0,36.916666666666664,875.4166666666666
1912-12-01,12,1912,8.179224999999986,1,834.0,8.0,0.0,0.0,0.0,37.0,879.0
1913-01-01,1,1913,8.175633333333321,1,839.0833333333334,8.0,0.0,0.0,0.0,37.333333333333336,884.3333333333334
1913-02-01,2,1913,8.16580833333332,1,844.1666666666666,8.0,0.0,0.0,0.0,37.666666666666664,889.6666666666666
1913-03-01,3,1913,8.162366666666651,1,849.25,8.0,0.0,0.0,0.0,38.0,895.0
1913-04-01,4,1913,8.163958333333321,1,854.3333333333334,8.0,0.0,0.0,0.0,38.333333333333336,900.3333333333334
1913-05-01,5,1913,8.163549999999987,1,859.4166666666666,8.0,0.0,0.0,0.0,38.666666666666664,905.6666666666666
1913-06-01,6,1913,8.164541666666652,1,864.5,8.0,0.0,0.0,0.0,39.0,911.0
1913-07-01,7,1913,8.165749999999987,1,869.5833333333334,8.0,0.0,0.0,0.0,39.333333333333336,916.3333333333334
1913-08-01,8,1913,8.168349999999986,1,874.6666666666666,8.0,0.0,0.0,0.0,39.666666666666664,921.6666666666666
1913-09-01,9,1913,8.170499999999986,1,879.75,8.0,0.0,0.0,0.0,40.0,927.0
1913-10-01,10,1913,8.172708333333322,1,884.8333333333334,8.0,0.0,0.0,0.0,40.333333333333336,932.3333333333334
1913-11-01,11,1913,8.176941666666655,1,889.9166666666666,8.0,0.0,0.0,0.0,40.666666666666664,937.6666666666666
1913-12-01,12,1913,8.186983333333322,1,895.0,8.0,0.0,0.0,0.0,41.0,943.0
1914-01-01,1,1914,8.201474999999986,1,887.0833333333334,8.0,0.0,0.0,0.0,41.083333333333336,935.25
1914-02-01,2,1914,8.208999999999987,1,879.1666666666666,8.0,0.0,0.0,0.0,41.166666666666664,927.5
1914-03-01,3,1914,8.212633333333322,1,871.25,8.0,0.0,0.0,0.0,41.25,919.75
1914-04-01,4,1914,8.216083333333321,1,863.3333333333334,8.0,0.0,0.0,0.0,41.333333333333336,912.0
1914-05-01,5,1914,8.219791666666655,1,855.4166666666666,8.0,0.0,0.0,0.0,41.416666666666664,904.25
1914-06-01,6,1914,8.22380833333332,1,847.5,8.0,0.0,0.0,0.0,41.5,896.5
1914-07-01,7,1914,8.22765833333332,1,839.5833333333334,8.0,0.0,0.0,0.0,41.583333333333336,888.75
1914-08-01,8,1914,8.229916666666655,1,831.6666666666666,8.0,0.0,0.0,0.0,41.666666666666664,881.0
1914-09-01,9,1914,8.234366666666654,1,823.75,8.0,0.0,0.0,0.0,41.75,873.25
1914-10-01,10,1914,8.238983333333321,1,815.8333333333334,8.0,0.0,0.0,0.0,41.833333333333336,865.5
1914-11-01,11,1914,8.235058333333322,1,807.9166666666666,8.0,0.0,0.0,0.0,41.916666666666664,857.75
1914-12-01,12,1914,8.236941666666656,1,800.0,8.0,0.0,0.0,0.0,42.0,850.0
1915-01-01,1,1915,8.237316666666652,1,798.6666666666666,8.083333333333334,0.0,0.0,0.0,42.25,849.0
1915-02-01,2,1915,8.248466666666655,1,797.3333333333334,8.166666666666666,0.0,0.0,0.0,42.5,848.0
1915-03-01,3,1915,8.252699999999987,1,796.0,8.25,0.0,0.0,0.0,42.75,847.0
1915-04-01,4,1915,8.260616666666655,1,794.6666666666666,8.333333333333334,0.0,0.0,0.0,43.0,846.0
1915-05-01,5,1915,8.264874999999991,1,793.3333333333334,8.416666666666666,0.0,0.0,0.0,43.25,845.0
1915-06-01,6,1915,8.266441666666656,1,792.0,8.5,0.0,0.0,0.0,43.5,844.0
1915-07-01,7,1915,8.269491666666656,1,790.6666666666666,8.583333333333334,0.0,0.0,0.0,43.75,843.0
1915-08-01,8,1915,8.271091666666656,1,789.3333333333334,8.666666666666666,0.0,0.0,0.0,44.0,842.0
1915-09-01,9,1915,8.271616666666656,1,788.0,8.75,0.0,0.0,0.0,44.25,841.0
1915-10-01,10,1915,8.271141666666656,1,786.6666666666666,8.833333333333334,0.0,0.0,0.0,44.5,840.0
1915-11-01,11,1915,8.271416666666656,1,785.3333333333334,8.916666666666666,0.0,0.0,0.0,44.75,839.0
1915-12-01,12,1915,8.273741666666655,1,784.0,9.0,0.0,0.0,0.0,45.0,838.0
1916-01-01,1,1916,8.278308333333321,1,788.8333333333334,9.083333333333334,0.0,0.0,0.0,45.25,843.25
1916-02-01,2,1916,8.283774999999986,1,793.6666666666666,9.166666666666666,0.0,0.0,0.0,45.5,848.5
1916-03-01,3,1916,8.283608333333321,1,798.5,9.25,0.0,0.0,0.0,45.75,853.75
1916-04-01,4,1916,8.278783333333323,1,803.3333333333334,9.333333333333334,0.0,0.0,0.0,46.0,859.0
1916-05-01,5,1916,8.27654999999999,1,808.1666666666666,9.416666666666666,0.0,0.0,0.0,46.25,864.25
1916-06-01,6,1916,8.273283333333321,1,813.0,9.5,0.0,0.0,0.0,46.5,869.5
1916-07-01,7,1916,8.27269999999999,1,817.8333333333334,9.583333333333334,0.0,0.0,0.0,46.75,874.75
1916-08-01,8,1916,8.271774999999991,1,822.6666666666666,9.666666666666666,0.0,0.0,0.0,47.0,880.0
1916-09-01,9,1916,8.271391666666657,1,827.5,9.75,0.0,0.0,0.0,47.25,885.25
1916-10-01,10,1916,8.269608333333322,1,832.3333333333334,9.833333333333334,0.0,0.0,0.0,47.5,890.5
1916-11-01,11,1916,8.27039999999999,1,837.1666666666666,9.916666666666666,0.0,0.0,0.0,47.75,895.75
1916-12-01,12,1916,8.258358333333321,1,842.0,10.0,0.0,0.0,0.0,48.0,901.0
1917-01-01,1,1917,8.26114999999999,1,846.0833333333334,10.083333333333334,0.0,0.0,0.0,48.5,905.5
1917-02-01,2,1917,8.263174999999991,1,850.1666666666666,10.166666666666666,0.0,0.0,0.0,49.0,910.0
1917-03-01,3,1917,8.26244999999999,1,854.25,10.25,0.0,0.0,0.0,49.5,914.5
1917-04-01,4,1917,8.26474999999999,1,858.3333333333334,10.333333333333334,0.0,0.0,0.0,50.0,919.0
1917-05-01,5,1917,8.265316666666656,1,862.4166666666666,10.416666666666666,0.0,0.0,0.0,50.5,923.5
1917-06-01,6,1917,8.266866666666656,1,866.5,10.5,0.0,0.0,0.0,51.0,928.0
1917-07-01,7,1917,8.27094999999999,1,870.5833333333334,10.583333333333334,0.0,0.0,0.0,51.5,932.5
1917-08-01,8,1917,8.271858333333324,1,874.6666666666666,10.666666666666666,0.0,0.0,0.0,52.0,937.0
1917-09-01,9,1917,8.272524999999991,1,878.75,10.75,0.0,0.0,0.0,52.5,941.5
1917-10-01,10,1917,8.26677499999999,1,882.8333333333334,10.833333333333334,0.0,0.0,0.0,53.0,946.0
1917-11-01,11,1917,8.271883333333324,1,886.9166666666666,10.916666666666666,0.0,0.0,0.0,53.5,950.5
